705004,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1971% и %343%.\nУ тебя есть это в нужном количестве? %=1971:80,343:20%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1971% и %343%.\nУ тебя есть это в нужном количестве? %=1971:80,343:20%\nЗа это ты получишь 12 очков."
705017,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1972% и %347%.\nУ тебя есть это в нужном количестве? %=1972:80,347:20%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1972% и %347%.\nУ тебя есть это в нужном количестве? %=1972:80,347:20%\nЗа это ты получишь 12 очков."
705030,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1974% и %602%.\nУ тебя есть это в нужном количестве? %=1974:80,602:20%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1974% и %602%.\nУ тебя есть это в нужном количестве? %=1974:80,602:20%\nЗа это ты получишь 12 очков."
705043,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1975% и %343%.\nУ тебя есть это в нужном количестве? %=1975:100,343:25%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1975% и %343%.\nУ тебя есть это в нужном количестве? %=1975:100,343:25%\nЗа это ты получишь 15 очков."
705056,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1970% и %347%.\nУ тебя есть это в нужном количестве? %=1970:100,347:25%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1970% и %347%.\nУ тебя есть это в нужном количестве? %=1970:100,347:25%\nЗа это ты получишь 15 очков."
705069,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1973% и %602%.\nУ тебя есть это в нужном количестве? %=1973:100,602:25%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1973% и %602%.\nУ тебя есть это в нужном количестве? %=1973:100,602:25%\nЗа это ты получишь 15 очков."
705082,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %3021% и %606%.\nУ тебя есть это в нужном количестве? %=3021:100,606:25%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %3021% и %606%.\nУ тебя есть это в нужном количестве? %=3021:100,606:25%\nЗа это ты получишь 15 очков."
705095,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %515% и %614%.\nУ тебя есть это в нужном количестве? %=515:115,614:45%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %515% и %614%.\nУ тебя есть это в нужном количестве? %=515:115,614:45%\nЗа это ты получишь 18 очков."
705108,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %507% и %618%.\nУ тебя есть это в нужном количестве? %=507:115,618:45%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %507% и %618%.\nУ тебя есть это в нужном количестве? %=507:115,618:45%\nЗа это ты получишь 18 очков."
705121,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %541% и %830%.\nУ тебя есть это в нужном количестве? %=541:115,830:45%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %541% и %830%.\nУ тебя есть это в нужном количестве? %=541:115,830:45%\nЗа это ты получишь 18 очков."
705134,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %506% и %618%.\nУ тебя есть это в нужном количестве? %=506:115,618:45%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %506% и %618%.\nУ тебя есть это в нужном количестве? %=506:115,618:45%\nЗа это ты получишь 18 очков."
705147,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6213% и %153%.\nУ тебя есть это в нужном количестве? %=6213:25,153:55%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6213% и %153%.\nУ тебя есть это в нужном количестве? %=6213:25,153:55%\nЗа это ты получишь 5 очков."
705160,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6214% и %331%.\nУ тебя есть это в нужном количестве? %=6214:25,331:55%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6214% и %331%.\nУ тебя есть это в нужном количестве? %=6214:25,331:55%\nЗа это ты получишь 5 очков."
705173,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %12659% и %335%.\nУ тебя есть это в нужном количестве? %=12659:42,335:105%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %12659% и %335%.\nУ тебя есть это в нужном количестве? %=12659:42,335:105%\nЗа это ты получишь 9 очков."
705186,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6697% и %339%.\nУ тебя есть это в нужном количестве? %=6697:42,339:105%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6697% и %339%.\nУ тебя есть это в нужном количестве? %=6697:42,339:105%\nЗа это ты получишь 9 очков."
705199,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8490% и %566%.\nУ тебя есть это в нужном количестве? %=8490:59,566:125%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8490% и %566%.\nУ тебя есть это в нужном количестве? %=8490:59,566:125%\nЗа это ты получишь 12 очков."
705212,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8491% и %570%.\nУ тебя есть это в нужном количестве? %=8491:59,570:125%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8491% и %570%.\nУ тебя есть это в нужном количестве? %=8491:59,570:125%\nЗа это ты получишь 12 очков."
705225,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6697% и %883%.\nУ тебя есть это в нужном количестве? %=6697:73,883:170%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6697% и %883%.\nУ тебя есть это в нужном количестве? %=6697:73,883:170%\nЗа это ты получишь 15 очков."
705238,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8491% и %147%.\nУ тебя есть это в нужном количестве? %=8491:73,147:170%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8491% и %147%.\nУ тебя есть это в нужном количестве? %=8491:73,147:170%\nЗа это ты получишь 15 очков."
705251,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6214% и %147%.\nУ тебя есть это в нужном количестве? %=6214:88,147:195%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6214% и %147%.\nУ тебя есть это в нужном количестве? %=6214:88,147:195%\nЗа это ты получишь 18 очков."
705264,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8490% и %165%.\nУ тебя есть это в нужном количестве? %=8490:88,165:195%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8490% и %165%.\nУ тебя есть это в нужном количестве? %=8490:88,165:195%\nЗа это ты получишь 18 очков."
705277,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %506% и %1939%.\nУ тебя есть это в нужном количестве? %=506:20,1939:4%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %506% и %1939%.\nУ тебя есть это в нужном количестве? %=506:20,1939:4%\nЗа это ты получишь 5 очков."
705290,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %507% и %1939%.\nУ тебя есть это в нужном количестве? %=507:20,1939:4%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %507% и %1939%.\nУ тебя есть это в нужном количестве? %=507:20,1939:4%\nЗа это ты получишь 5 очков."
705303,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %508% и %1939%.\nУ тебя есть это в нужном количестве? %=508:20,1939:4%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %508% и %1939%.\nУ тебя есть это в нужном количестве? %=508:20,1939:4%\nЗа это ты получишь 5 очков."
705316,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %515% и %1939%.\nУ тебя есть это в нужном количестве? %=515:20,1939:4%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %515% и %1939%.\nУ тебя есть это в нужном количестве? %=515:20,1939:4%\nЗа это ты получишь 5 очков."
705329,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %541% и %1939%.\nУ тебя есть это в нужном количестве? %=541:30,1939:8%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %541% и %1939%.\nУ тебя есть это в нужном количестве? %=541:30,1939:8%\nЗа это ты получишь 9 очков."
705342,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %527% и %1939%.\nУ тебя есть это в нужном количестве? %=527:30,1939:8%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %527% и %1939%.\nУ тебя есть это в нужном количестве? %=527:30,1939:8%\nЗа это ты получишь 9 очков."
705355,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %542% и %1939%.\nУ тебя есть это в нужном количестве? %=542:30,1939:8%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %542% и %1939%.\nУ тебя есть это в нужном количестве? %=542:30,1939:8%\nЗа это ты получишь 9 очков."
705368,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %626% и %1939%.\nУ тебя есть это в нужном количестве? %=626:30,1939:8%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %626% и %1939%.\nУ тебя есть это в нужном количестве? %=626:30,1939:8%\nЗа это ты получишь 9 очков."
705381,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %784% и %1939%.\nУ тебя есть это в нужном количестве? %=784:45,1939:10%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %784% и %1939%.\nУ тебя есть это в нужном количестве? %=784:45,1939:10%\nЗа это ты получишь 12 очков."
705394,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1971% и %1939%.\nУ тебя есть это в нужном количестве? %=1971:45,1939:10%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1971% и %1939%.\nУ тебя есть это в нужном количестве? %=1971:45,1939:10%\nЗа это ты получишь 12 очков."
705407,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1972% и %1939%.\nУ тебя есть это в нужном количестве? %=1972:45,1939:10%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1972% и %1939%.\nУ тебя есть это в нужном количестве? %=1972:45,1939:10%\nЗа это ты получишь 12 очков."
705420,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1974% и %1939%.\nУ тебя есть это в нужном количестве? %=1974:45,1939:10%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1974% и %1939%.\nУ тебя есть это в нужном количестве? %=1974:45,1939:10%\nЗа это ты получишь 12 очков."
705433,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1975% и %1939%.\nУ тебя есть это в нужном количестве? %=1975:55,1939:13%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1975% и %1939%.\nУ тебя есть это в нужном количестве? %=1975:55,1939:13%\nЗа это ты получишь 15 очков."
705446,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1970% и %1939%.\nУ тебя есть это в нужном количестве? %=1970:55,1939:13%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1970% и %1939%.\nУ тебя есть это в нужном количестве? %=1970:55,1939:13%\nЗа это ты получишь 15 очков."
705459,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1973% и %1939%.\nУ тебя есть это в нужном количестве? %=1973:55,1939:13%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1973% и %1939%.\nУ тебя есть это в нужном количестве? %=1973:55,1939:13%\nЗа это ты получишь 15 очков."
705472,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %3021% и %1939%.\nУ тебя есть это в нужном количестве? %=3021:55,1939:13%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %3021% и %1939%.\nУ тебя есть это в нужном количестве? %=3021:55,1939:13%\nЗа это ты получишь 15 очков."
705485,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %515% и %1939%.\nУ тебя есть это в нужном количестве? %=515:65,1939:15%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %515% и %1939%.\nУ тебя есть это в нужном количестве? %=515:65,1939:15%\nЗа это ты получишь 18 очков."
705498,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %507% и %1939%.\nУ тебя есть это в нужном количестве? %=507:65,1939:15%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %507% и %1939%.\nУ тебя есть это в нужном количестве? %=507:65,1939:15%\nЗа это ты получишь 18 очков."
705512,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %541% и %1939%.\nУ тебя есть это в нужном количестве? %=541:65,1939:15%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %541% и %1939%.\nУ тебя есть это в нужном количестве? %=541:65,1939:15%\nЗа это ты получишь 18 очков."
705525,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %506% и %1939%.\nУ тебя есть это в нужном количестве? %=506:65,1939:15%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %506% и %1939%.\nУ тебя есть это в нужном количестве? %=506:65,1939:15%\nЗа это ты получишь 18 очков."
705538,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6213% и %1942%.\nУ тебя есть это в нужном количестве? %=6213:15,1942:4%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6213% и %1942%.\nУ тебя есть это в нужном количестве? %=6213:15,1942:4%\nЗа это ты получишь 5 очков."
705551,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6214% и %1942%.\nУ тебя есть это в нужном количестве? %=6214:15,1942:4%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6214% и %1942%.\nУ тебя есть это в нужном количестве? %=6214:15,1942:4%\nЗа это ты получишь 5 очков."
705564,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %12659% и %1942%.\nУ тебя есть это в нужном количестве? %=12659:25,1942:7%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %12659% и %1942%.\nУ тебя есть это в нужном количестве? %=12659:25,1942:7%\nЗа это ты получишь 9 очков."
705577,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6697% и %1942%.\nУ тебя есть это в нужном количестве? %=6697:25,1942:7%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6697% и %1942%.\nУ тебя есть это в нужном количестве? %=6697:25,1942:7%\nЗа это ты получишь 9 очков."
705590,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8490% и %1942%.\nУ тебя есть это в нужном количестве? %=8490:35,1942:9%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8490% и %1942%.\nУ тебя есть это в нужном количестве? %=8490:35,1942:9%\nЗа это ты получишь 12 очков."
705603,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8491% и %1942%.\nУ тебя есть это в нужном количестве? %=8491:35,1942:9%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8491% и %1942%.\nУ тебя есть это в нужном количестве? %=8491:35,1942:9%\nЗа это ты получишь 12 очков."
705616,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6697% и %1942%.\nУ тебя есть это в нужном количестве? %=6697:40,1942:13%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6697% и %1942%.\nУ тебя есть это в нужном количестве? %=6697:40,1942:13%\nЗа это ты получишь 15 очков."
705629,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8491% и %1942%.\nУ тебя есть это в нужном количестве? %=8491:40,1942:13%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8491% и %1942%.\nУ тебя есть это в нужном количестве? %=8491:40,1942:13%\nЗа это ты получишь 15 очков."
705654,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6214% и %1942%.\nУ тебя есть это в нужном количестве? %=6214:50,1942:15%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6214% и %1942%.\nУ тебя есть это в нужном количестве? %=6214:50,1942:15%\nЗа это ты получишь 18 очков."
705667,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8490% и %1942%.\nУ тебя есть это в нужном количестве? %=8490:50,1942:15%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8490% и %1942%.\nУ тебя есть это в нужном количестве? %=8490:50,1942:15%\nЗа это ты получишь 18 очков."
705681,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %500% и %344%.\nУ тебя есть это в нужном количестве? %=500:35,344:5%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %500% и %344%.\nУ тебя есть это в нужном количестве? %=500:35,344:5%\nЗа это ты получишь 5 очков."
705693,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %548% и %348%.\nУ тебя есть это в нужном количестве? %=548:35,348:5%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %548% и %348%.\nУ тебя есть это в нужном количестве? %=548:35,348:5%\nЗа это ты получишь 5 очков."
705705,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %786% и %584%.\nУ тебя есть это в нужном количестве? %=786:35,584:5%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %786% и %584%.\nУ тебя есть это в нужном количестве? %=786:35,584:5%\nЗа это ты получишь 5 очков."
705717,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %503% и %603%.\nУ тебя есть это в нужном количестве? %=503:35,603:5%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %503% и %603%.\nУ тебя есть это в нужном количестве? %=503:35,603:5%\nЗа это ты получишь 5 очков."
705729,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %516% и %607%.\nУ тебя есть это в нужном количестве? %=516:55,607:15%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %516% и %607%.\nУ тебя есть это в нужном количестве? %=516:55,607:15%\nЗа это ты получишь 9 очков."
705741,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %12856% и %615%.\nУ тебя есть это в нужном количестве? %=12856:55,615:15%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %12856% и %615%.\nУ тебя есть это в нужном количестве? %=12856:55,615:15%\nЗа это ты получишь 9 очков."
705753,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %865% и %619%.\nУ тебя есть это в нужном количестве? %=865:55,619:15%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %865% и %619%.\nУ тебя есть это в нужном количестве? %=865:55,619:15%\nЗа это ты получишь 9 очков."
705765,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %866% и %894%.\nУ тебя есть это в нужном количестве? %=866:55,894:25%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %866% и %894%.\nУ тебя есть это в нужном количестве? %=866:55,894:25%\nЗа это ты получишь 9 очков."
705777,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %867% и %603%.\nУ тебя есть это в нужном количестве? %=867:80,603:20%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %867% и %603%.\nУ тебя есть это в нужном количестве? %=867:80,603:20%\nЗа это ты получишь 12 очков."
705789,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %864% и %584%.\nУ тебя есть это в нужном количестве? %=864:80,584:20%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %864% и %584%.\nУ тебя есть это в нужном количестве? %=864:80,584:20%\nЗа это ты получишь 12 очков."
705801,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %787% и %607%.\nУ тебя есть это в нужном количестве? %=787:80,607:20%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %787% и %607%.\nУ тебя есть это в нужном количестве? %=787:80,607:20%\nЗа это ты получишь 12 очков."
705813,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %502% и %344%.\nУ тебя есть это в нужном количестве? %=502:80,344:20%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %502% и %344%.\nУ тебя есть это в нужном количестве? %=502:80,344:20%\nЗа это ты получишь 12 очков."
705825,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %543% и %348%.\nУ тебя есть это в нужном количестве? %=543:100,348:20%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %543% и %348%.\nУ тебя есть это в нужном количестве? %=543:100,348:20%\nЗа это ты получишь 15 очков."
705837,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %788% и %584%.\nУ тебя есть это в нужном количестве? %=788:100,584:20%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %788% и %584%.\nУ тебя есть это в нужном количестве? %=788:100,584:20%\nЗа это ты получишь 15 очков."
705849,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %793% и %603%.\nУ тебя есть это в нужном количестве? %=793:100,603:20%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %793% и %603%.\nУ тебя есть это в нужном количестве? %=793:100,603:20%\nЗа это ты получишь 15 очков."
705861,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %521% и %607%.\nУ тебя есть это в нужном количестве? %=521:100,607:20%\nЗа это ты получишь 15 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %521% и %607%.\nУ тебя есть это в нужном количестве? %=521:100,607:20%\nЗа это ты получишь 15 очков."
705873,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %516% и %615%.\nУ тебя есть это в нужном количестве? %=516:115,615:20%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %516% и %615%.\nУ тебя есть это в нужном количестве? %=516:115,615:20%\nЗа это ты получишь 18 очков."
705885,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %548% и %619%.\nУ тебя есть это в нужном количестве? %=548:115,619:20%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %548% и %619%.\nУ тебя есть это в нужном количестве? %=548:115,619:20%\nЗа это ты получишь 18 очков."
705897,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %786% и %894%.\nУ тебя есть это в нужном количестве? %=786:115,894:20%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %786% и %894%.\nУ тебя есть это в нужном количестве? %=786:115,894:20%\nЗа это ты получишь 18 очков."
705909,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %500% и %619%.\nУ тебя есть это в нужном количестве? %=500:115,619:20%\nЗа это ты получишь 18 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %500% и %619%.\nУ тебя есть это в нужном количестве? %=500:115,619:20%\nЗа это ты получишь 18 очков."
705921,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6213% и %148%.\nУ тебя есть это в нужном количестве? %=6213:25,148:55%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6213% и %148%.\nУ тебя есть это в нужном количестве? %=6213:25,148:55%\nЗа это ты получишь 5 очков."
705933,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6214% и %154%.\nУ тебя есть это в нужном количестве? %=6214:25,154:55%\nЗа это ты получишь 5 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6214% и %154%.\nУ тебя есть это в нужном количестве? %=6214:25,154:55%\nЗа это ты получишь 5 очков."
705945,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %12659% и %166%.\nУ тебя есть это в нужном количестве? %=12659:42,166:105%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %12659% и %166%.\nУ тебя есть это в нужном количестве? %=12659:42,166:105%\nЗа это ты получишь 9 очков."
705957,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6697% и %332%.\nУ тебя есть это в нужном количестве? %=6697:42,332:105%\nЗа это ты получишь 9 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %6697% и %332%.\nУ тебя есть это в нужном количестве? %=6697:42,332:105%\nЗа это ты получишь 9 очков."
705969,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8490% и %336%.\nУ тебя есть это в нужном количестве? %=8490:59,336:125%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8490% и %336%.\nУ тебя есть это в нужном количестве? %=8490:59,336:125%\nЗа это ты получишь 12 очков."
705981,"%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8491% и %340%.\nУ тебя есть это в нужном количестве? %=8491:59,340:125%\nЗа это ты получишь 12 очков.","%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8491% и %340%.\nУ тебя есть это в нужном количестве? %=8491:59,340:125%\nЗа это ты получишь 12 очков."
