%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %5842% и %6001%.\nУ тебя есть это в нужном количестве? %=5842:34,6001:2%\nЗа это ты получишь 12 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %5840% и %6001%.\nУ тебя есть это в нужном количестве? %=5840:34,6001:2%\nЗа это ты получишь 12 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %5841% и %6001%.\nУ тебя есть это в нужном количестве? %=5841:42,6001:2%\nЗа это ты получишь 15 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %5842% и %6001%.\nУ тебя есть это в нужном количестве? %=5842:42,6001:2%\nЗа это ты получишь 15 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %5840% и %6001%.\nУ тебя есть это в нужном количестве? %=5840:50,6001:2%\nЗа это ты получишь 18 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %5842% и %6001%.\nУ тебя есть это в нужном количестве? %=5842:50,6001:2%\nЗа это ты получишь 18 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %21623%.\nУ тебя есть это в нужном количестве? %=21623:1%\nЗа это ты получишь 5 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %21623%.\nУ тебя есть это в нужном количестве? %=21623:2%\nЗа это ты получишь 9 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %21623%.\nУ тебя есть это в нужном количестве? %=21623:3%\nЗа это ты получишь 12 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %21623%.\nУ тебя есть это в нужном количестве? %=21623:4%\nЗа это ты получишь 15 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %21623%.\nУ тебя есть это в нужном количестве? %=21623:5%\nЗа это ты получишь 18 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1758%.\nУ тебя есть это в нужном количестве? %=1758:16%\nЗа это ты получишь 5 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1758%.\nУ тебя есть это в нужном количестве? %=1758:27%\nЗа это ты получишь 9 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1758%.\nУ тебя есть это в нужном количестве? %=1758:37%\nЗа это ты получишь 12 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1758%.\nУ тебя есть это в нужном количестве? %=1758:46%\nЗа это ты получишь 15 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1758%.\nУ тебя есть это в нужном количестве? %=1758:56%\nЗа это ты получишь 15 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1341%.\nУ тебя есть это в нужном количестве? %=1341:17%\nЗа это ты получишь 5 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1341%.\nУ тебя есть это в нужном количестве? %=1341:29%\nЗа это ты получишь 9 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1341%.\nУ тебя есть это в нужном количестве? %=1341:40%\nЗа это ты получишь 12 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1341%.\nУ тебя есть это в нужном количестве? %=1341:50%\nЗа это ты получишь 15 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %1341%.\nУ тебя есть это в нужном количестве? %=1341:60%\nЗа это ты получишь 18 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %2510%.\nУ тебя есть это в нужном количестве? %=2510:3%\nЗа это ты получишь 5 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %2510%.\nУ тебя есть это в нужном количестве? %=2510:7%\nЗа это ты получишь 9 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %2510%.\nУ тебя есть это в нужном количестве? %=2510:10%\nЗа это ты получишь 12 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %2510%.\nУ тебя есть это в нужном количестве? %=2510:13%\nЗа это ты получишь 15 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %2510%.\nУ тебя есть это в нужном количестве? %=2510:15%\nЗа это ты получишь 18 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %788% и %1939%.\nУ тебя есть это в нужном количестве? %=788:55,1939:13%\nЗа это ты получишь 15 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %793% и %1939%.\nУ тебя есть это в нужном количестве? %=793:55,1939:13%\nЗа это ты получишь 15 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %521% и %1939%.\nУ тебя есть это в нужном количестве? %=521:55,1939:13%\nЗа это ты получишь 15 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %549% и %1939%.\nУ тебя есть это в нужном количестве? %=549:65,1939:15%\nЗа это ты получишь 18 очков.
%NICK%, ты готов{|а} помочь с поставками? Сегодня мне нужно: %8490% и %1942%.\nУ тебя есть это в нужном количестве? %=1942:50,1942:15%\nЗа это ты получишь 18 очков.
Приветствую тебя, %NICK%! Ты собрал{|а} достаточно пирамид, чтобы получить свой собственный Сундук лидера. Сейчас он обойдется тебе в 10 000 пирамид. Ты соглас{ен|на} на сделку?
Здравствуй, %NICK%! Ты собрал{|а} достаточно пирамид, чтобы получить еще один Сундук лидера. Сейчас он обойдется тебе в 12 000 пирамид. Ты соглас{ен|на} на сделку?
Здравствуй, %NICK%! Ты собрал{|а} достаточно пирамид, чтобы получить еще один Сундук лидера. Сейчас он обойдется тебе в 13 000 пирамид. Ты соглас{ен|на} на сделку?\n
Здравствуй, %NICK%! Ты собрал{|а} достаточно пирамид, чтобы получить еще один Сундук лидера. Сейчас он обойдется тебе в 11 000 пирамид. Ты соглас{ен|на} на сделку?
Здравствуй, %NICK%! Ты собрал{|а} достаточно пирамид, чтобы получить еще один Сундук лидера. Сейчас он обойдется тебе в 14 000 пирамид. Ты соглас{ен|на} на сделку?
Ты верну{лся|лась}, %NICK%? Но что у тебя с лицом?
Нет... Они увели у нас из-под носа сведения о мощном артефакте, а значит, что нападение было тщательно спланировано. Теперь, когда у них есть расшифровка записей, они на шаг впереди. Нам нужно все обдумать. Ты отлично поработа{л|ла}. Смерть друга - не повод лишать тебя награды. Вот, возьми этот мешок.\n
Уважаемый староста, докладываю: ваш приятель найден убитым в катакомбах. На его теле я наш{ел|ла} лишь эту записку.\n
Отправляйся к озеру Уух Туума и отыщи там старую рыбацкую лодку. Рыбу в озере уже давно никто не ловит, но лодка еще может сослужить нам службу. Дождись, пока чудовище Уух Туум уснет, и постарайся проплыть в пещеру. Будь предельно осторож{ен|на}! Уух Туум ранее никого не пропускал в этот ход, никто не знает, чего там можно ожидать!\n
Ясно, я буду очень осторож{ен|на} и постараюсь не тревожить чудище.\n
Так точно, староста. Но я так и не понял{|а}, где мне искать этот грот. Не помню его на карте Элинора.
Так-так-так, кто это у нас так{ой|ая} храбр{ый|ая} и смышлен{ый|ая}? Все-таки пробрал{ся|ась} в наше логово? Но мы тебя ждали, поэтому и подготовили облаву.\n
Да как ты смеешь! Ты хоть представляешь, кем я был при жизни? Капитан самого большого, самого грозного корабля, который только видели в Шионском море! А в мои времена воды бороздили целые флотилии кораблей. Мы видели такие земли, куда твоя нога не ступала и уже не ступит. Мы встречали богов и демонов, драконов и таких жутких чудовищ, от вида которых ты бы просто помер{|ла} на месте от страха!\n
Да ты же нищ{ий|ая}! У тебя нет таких денег! Как разбогатеешь, приходи. Ха-ха-ха!\n
Ты верну{лся|лась}? У тебя такой вид! Скорее рассказывай, что произошло! Удалось найти убийц?
Уважаемый староста, мне столько довелось пережить! В гроте покоится старинный разрушенный корабль, а вокруг сновали покойные контрабандисты. Я всех перебил{|а} и покончил{|а} с их предводителем. Вот что мне удалось отыскать.\n
Невероятна история! Ты проявил{|а} недюжую смелость и отвагу и заслуживаешь хорошей награды. Я прямо сейчас сажусь за работу, ведь расшифровать древний язык без моего почившего друга будет непросто... Благодарю тебя за проделанную работу, надеюсь на продолжение сотрудничества.
Здравствуй, %NICK%, готов{|а} сдать экзамен в магистратуру ордена? Бери пергамент и чернила, садись за свободное место.
Ах, ты помогать приш{ел|ла}! Вот это хорошо, помощники мне действительно нужны. Я назначен преподавателем географических наук, но учебные материалы уже порядком устарели. Поэтому прошу тебя помочь в составлении актуальной карты элинорских земель. Я запишу в твоем журнале заданий, какие именно земли тебе нужно будет обойти и зарисовать, возьми этот магический карандаш, а  обычный пергамент для зарисовки карт можно приобрести в городском магазине. Когда окажешься в центре нужной местности, воспользуйся карандашом, и элементы карты проявятся на пергаменте.
Здравствуйте, магистр, я слышал{|а}, вам нужна помощь опытных элинорцев?
Рад твоему возвращению, %NICK%, есть чем похвастаться? Судя по кипе пергамента, ты справил{ся|ась} с заданием?
Все верно, ничего не упустил{|а}. Вот спасибо тебе за помощь! Прими от меня эту награду.
Здравствуй, %NICK%, ты не заметил{|а} ничего странного на Острове посвящения?
Это, {друг мой|моя подруга}, загадка, которую нам и нужно разгадать. Тебе нужно сразить иллюзию и забрать Эссенцию хаоса, который ее питает. По этому элементу мы найдем след Темного властелина.
Не {друг|подруга} я тебе, Ш'актайн, но Властелина надо разыскать. Мало ли чего он натворит...
Я понял{|а}. Как мне попасть в этот мир Темного властелина?
Прекрасно, мы принесли необходимое количество жертв, и ты внес{|ла} вклад в общее дело. Будь готов{|а}! Завтра в 13:00 я открою врата в Грон-Норг, отправляйся туда и осмотрись. А если вдруг удастся застать там Темного Властелина и перв{ым|ой} убить его, то ты получишь особую награду.
Прекрасно, мы принесли необходимое количество жертв, и ты внес{|ла} вклад в общее дело. Будь готов{|а}! Уже сегодня в 13:00 я открою врата в Грон-Норг, отправляйся туда и осмотрись.
Прекрасно, мы принесли необходимое количество жертв, и ты  внес{|ла} вклад в общее дело. Но портал в Грон-Норг уже был открыт, и ты пропустил это событие. Это не беда, я смогу открывать его снова, но не чаще чем 2 раза в день: с 13:00 до 14.00 и с 20:00 до 21.00 и только при условии, что совершено 100 убийств, включая одно твое. Нужно снова выполнить это условие, и тогда портал станет доступен тебе. Когда окажешься в Грон-Норге, осмотрись, потом расскажешь мне, в каком он состоянии.
На тебе присутствует отметина Тьмы, а значит, тебе удалось побывать в городе Грон-Норг. Рассказывай, что ты видел{|а}?
С какими новостями ты пожаловал{|а}, %NICK%?
Я уже слышал о твоем подвиге, ты смог{|ла} нанести серьезный удар по Темному Властелину. Пока тебя не было, я изучил страницы и пришел к выводу, что Темный Властелин скорее всего сейчас занят поисками утраченного оригинала Книги Хаоса. Также я сумел воссоздать заклинание вызова астрального двойника, описание которого я нашел в тех страницах. Я перевел его и записал на свиток, думаю, тебе он пригодится. Теперь ты сможешь находить похожие свитки в Грон-Норге и использовать их в борьбе с врагами.
Прекрасно, мы принесли необходимое количество жертв, и ты внес{|ла} вклад в общее дело. Будь готов{|а}! Уже сегодня в 13:00 я открою врата в Грон-Норг, отправляйся туда и осмотрись. А если вдруг удастся застать там Темного Властелина и перв{ым|ой} убить его, то ты получишь особую награду.  Но есть одно но - я не смогу долго держать открытым портал, поэтому у тебя есть всего час, чтобы попытаться убить Темного Властелина. Через час я верну тебя обратно, потому что дальнейшее нахождение в Грон-норге будет весьма небезопасным.
Прекрасно, мы принесли необходимое количество жертв, и ты  внес{|ла} вклад в общее дело. Но портал в Грон-Норг уже был открыт, и ты пропустил это событие. Это не беда, я смогу открывать его снова, но не чаще чем 2 раза в день: в 13:00 и 20:00 и только при условии, что совершено 100 убийство к этому моменту, включая одно твое. Нужно снова выполнить это условие, и тогда портал станет доступен тебе. Когда окажешься в Грон-Норге, осмотрись, потом расскажешь мне, в каком он состоянии.
Здравствуй, %NICK%, спасибо, что заш{ел|ла}. Беспокойство меня одолело по поводу соседки нашей, Миэллы. На ее лице давно нет улыбки, и учеников она принимает неохотно. Подозреваю даже, что она не уделяет достаточно внимания обучению искателей утраченных знаний. Нам это грозит падением уровня археологического образования среди новобранцев!
Ты долж{ен|на} поговорить с ней. Спроси, как идут дела, выясни, что ее беспокоит. Может быть, удастся ей помочь справиться с тоской? Ты молод{|а}, думаю, она легко пойдет с тобой на контакт, а то старика она не принимает за собеседника...
Здравствуй, %NICK%, спасибо, что заш{ел|ла}. Беспокойство меня одолело по поводу соседки нашей, Лауры. На ее лице давно нет улыбки, и учеников она принимает неохотно. Подозреваю даже, что она не уделяет достаточно внимания обучению искателей утраченных знаний. Нам это грозит падением уровня археологического образования среди новобранцев!
Здравствуй, Миэлла, я к тебе не за табличками. Вспомнил{|а} тут, что мы давно не болтали по душам. Расскажи, как твои дела, как настроение?
Здравствуй, Лаура, я к тебе не за табличками. Вспомнил{|а} тут, что мы давно не болтали по душам. Расскажи, как твои дела, как настроение?
Здравствуй, %NICK%, получи{л|ла} мое послание? Не будем терять времени, сразу расскажу в чем дело. Как ты знаешь, близится темное время, когда творятся разные безумства, его еще называют Хэллоуин. Так вот, сейчас ткань мира настолько истончилась, что обнаружился магический потусторонний мир. Я разыскиваю смельчака, который сможет проникнуть туда и разузнать, что там происходит, и из-за чего истончается ткань реальности.\n\n\n
Итак, раз ты гото{в|ва} показать свою эрудицию, тогда приступим. \nНу-ка скажи, что принято делать на Хэллоуин?\n
Нет-нет, ни в коем случае! На Хэллоуин принято пугать окружающих! Приз ты не заработа{л|ла}, зато узнал{|а} интересный факт. Гото{в|ва} ответить на второй вопрос?
Прости, воин, ты уже ответи{л|ла} неправильно.
Прошу прощения за то, что пыта{лся|лась} обмануть.
И это правильный ответ! Ты заработа{л|ла} от меня приз! %=23035,23017%
Ты отлично подготовле{н|на} к встрече с потусторонним миром, так что сейчас я тебе расскажу, как туда можно попасть. Тебе понадобится Призрачное зелье. Приготовить его можно при помощи этого котелка. Кстати, он волшебный: в нем ты сможешь приготовить не только зелье, но и другие полезные штуки.%=23014%
Ты, конечно, так себе подготовле{н|на} к встрече с потусторонним миром, но я ведь тебе назвал правильные ответы, так что твои познания теперь достаточны, и сейчас я тебе расскажу, как можно попасть за грань миров. Тебе понадобится Призрачное зелье. Приготовить его можно при помощи этого котелка. Кстати, он волшебный: в нем ты сможешь приготовить не только зелье, но и другие полезные штуки при помощи специальных рецептов. Их полная коллекция есть у торгового представителя возле Колизея.%=23014%
Ты неплохо подготовле{н|на} к встрече с потусторонним миром, так что сейчас я тебе расскажу, как туда можно попасть. Тебе понадобится Призрачное зелье. Приготовить его можно при помощи этого котелка. Кстати, он волшебный: в нем ты сможешь приготовить не только зелье, но и другие полезные штуки при помощи специальных рецептов. Я подарил тебе некоторые из них, а полная коллекция есть у торгового представителя возле Колизея.%=23014%
Эй, стой! Ты же не местн{ый|ая}, верно?
Вот! Ты-то мне и нуж{ен|на}! Местные духи устроили большую проказу и похитили наши священные статуэтки животных - символов Хэллоуина. После этого они сбежали в ваш мир, и местные жители волнуются, что теперь праздник будет испорчен. Да и кто знает, что эти духи натворят в вашем Элиноре? В ваших интересах их выловить и вернуть наши святыни на место. %=23050,23051,23052,23053%\n
А вот и ты! Надеюсь, ты приш{ел|ла} с хорошими вестями?
Здравствуй, %NICK%, зачем пожалова{л|ла}?
{Друг мой любезный|Дорогая моя}, ты, очевидно, перепи{л|ла} праздничного эля. Выпей-ка родниковой воды и сходи отдохни, ладно? Совсем уже со своим Хэллоуином...\n
Привет! Я только что из Потустороннего мира. А до этого я обнаружи{л|ла} здесь чужих духов, укравших статуэтки символов Хэллоуина, одоле{л|ла} их и верну{л|ла} фигурки назад, чем спа{с|сла} праздник и восстанови{л|ла} границы миров.
Приветствую, вои{н|тельница}, чем могу помочь?
Да-да, вся наша жизнь - игра, я это уже слыша{л|ла}. Или отдавай фигурку или я нападаю!
Ты встреча{л|ла} раньше этот таинственный зеленый портал? Я видел их только в работающем состоянии, а этот, кажется, сломан. Мне срочно нужно им воспользоваться, ведь кто знает, сколько времени могло пройти в настоящем мире.
Пожалуйста, помоги мне! Ты пра{в|ва}, я не тот, за кого себя выдаю. Послушай, я на самом деле не отсюда, а все, что ты видишь вокруг - это лишь игра!
К сожалению, нам загрузили в мозг только необходимый минимум информации. Я вижу в тебе потенциал, вои{н|тельница}, возможно, и у тебя есть шанс вырваться из этой бесконечной игры. Спасибо за помощь, держи свою фигурку!
Я передума{л|ла}, пожалуй оставлю это яблоко себе.
Я и не сомневался, но сначала ты долж{ен|на} доказать, что хорошо понимаешь, с чем имеешь дело. Я задам тебе несколько вопросов по Хэллоуину и за каждый правильный ответ ты получишь награду. Гото{в|ва}?
Спасибо тебе, %NICK%, что с пониманием отнес{ся|лась} к такой просьбе. Мы обязаны помогать тем, кто слабее нас. Возьми эту награду за свой труд.
Уже справил{ся|лась} с чудовищем? Пришлось попотеть? То-то же! А представляешь, каково новобранцам, которые из любопытства лезут куда ни попадя? Спасибо за помощь, держи свою награду.\n
Рад{|а} служить!
Поищи в местной лавке. Или, если любишь мастерить, то сделай ее сам{|а} по схеме, она тоже есть в лавке. Тебе понадобится 5 слитков титана, наковальня и кузнечный молот. %=23406,3098:5,1955,1954%
Самое главное, что справил{ся|ась}. Держи заслуженную награду, а я пока выясню, что к чему.%=21708:10%
Рад снова видеть тебя, %NICK%, уже собрал{|а} осколки для регалии? Отличная работа! Еще немного стараний, и она будет готова.
Ты прав{|а}, она отличается прекрасным набором боевых свойств. Пусть она принесут тебе много славных побед!
Хорошо, не волнуйтесь, Снежная королева, уверен{|а}, все обойдется.
То, что я здесь, это уже усилие для меня, так что не надо мне надоедать, иди куда ш{ел|ла}.
Поможет какой-нибудь добрый искренний подарок, в который вложена частичка твоей души! Я знаю, что это может быть - Новогодний пирог! Причем приготовленный твоими руками, он получит их тепло и сможет отогреть сердце любого злюки. Найди в городской лавке рецепт, собери ингредиенты по нему, испеки пирог для каждого из тех, с кем ты говорил{|а}, и поторопись вручить свой подарок.%=23619%\n
Спасибо, тайнописец, рад{|а} угодить!
Так-так, зачем в пожаловал{|а} ко мне? Вроде про силу рун и умение создавать свитки я тебе уже все рассказал?
Появились. Ты прям как почуял{|а}. Уже давно я бьюсь над одной из книг Древних. Уже и не помню, как она у меня появилась... То ли кто-то из наших воинов нашел в одном из потайных схронов и принес мне, то ли досталось мне от моих предков... Не суть. Главное, что я наконец-то смог понять, о чем в ней идет речь.
Не уверен{|а}, что все понял{|а}. Пош{ел|ла} изучать на практике.
Если ты всерьз взял{ся|ась} за изучение символов, то как изучешь все символы одного цвета, сообщи мне о результатах. Так и быть, за предоставление отчета я дам тебе несколько заговоренных бочонков с чернилами.
Приветствую тебя, вои{н|тельница}. Что тебе на этот раз от меня нужно?
Странный вопрос. Не нужны тебе, так нужны кому-то еще. Продашь и подзаработаешь немного монет. Иди, занимайся своими делами, и так надолго отвлек{|ла} меня.
Здравствуйте. Мне от вас? Да особо ничего. Вы же сами просили сообщить вам, когда я изучу все обычные символы. Вот сообщаю - изучил{|а}.
Молодец! И как, чувствуешь, как стал{|а} сильнее?
Здравствуйте. Мне от вас? Да особо ничего. Вы же сами просили сообщить вам, когда я изучу все заговоренные символы. Вот сообщаю - изучил{|а}.
Здравствуйте. Мне от вас? Да особо ничего. Вы же сами просили сообщить вам, когда я изучу все волшебные символы. Вот сообщаю - изучил{|а}.
Здравствуйте. Мне от вас? Да особо ничего. Вы же сами просили сообщить вам, когда я изучу все героические символы. Вот сообщаю - изучил{|а}.
Здравствуйте. Мне от вас? Да особо ничего. Вы же сами просили сообщить вам, когда я изучу все эпические символы. Вот сообщаю - изучил{|а}.
Здравствуйте. Мне от вас? Да особо ничего. Вы же сами просили сообщить вам, когда я изучу все легендарные символы. Вот сообщаю - изучил{|а}.
Чтобы вымолить прощение и избавиться от оков тебе придется искупить свою вину. Докажи, что ты досто{ин|йна} вновь увидеть солнце и небо мира Элинор, встретиться с друзьями, вступить в кровавую схватку с противником. Для этого тебе придется собрать ключ от своих кандалов. Первую половину ключа ты сможешь получить только одним способом - пополнив кристальный счет персонажа на сумму, не менее 15000 кристаллов. Можно пополнять разными суммами, и как только наберется 15000 кристаллов, ты получишь первую половину ключа.
Да ничего и не надо пока говорить, я еще ничего не сделал{|а}.
Обижаешь! Мои чувства крепкие, как настойка Крагора! Сердце распирает от любви, это самое прекрасное, что со мной случалось! И в Джульетине я уверен так же, как и в себе! А ты, раз так{ой|ая} умн{ый|ая}, может быть, сможешь выяснить, что не так с нашим деревом?
Обижаешь! Мои чувства крепкие, как врата Лонгхольма! Сердце распирает от любви, это самое прекрасное, что со мной случалось! И в Ромерии я уверена так же, как и в себе! А ты, раз так{ой|ая} умн{ый|ая}, может быть, сможешь выяснить, что не так с нашим деревом?
Здравствуй, %NICK%. Ты как никогда кстати пожаловал{|а}! Решил было я подготовить шуточный подарок нашему рунописцу, да так оплошал, что самому вовек не исправить ошибки.
Ну что, ты наш{ел|ла} странные вещицы и собрал{|а} иномирную энергию?
Давай сюда ловушку для энергии, я посмотрю сколько иномирной энергии ты смог{|ла} собрать.
Ты смог{|ла} собрать немного инородной энергии. Держи заслуженную награду%=10688:3%
Ты смог{|ла} собрать всю инородную энергию. Держи заслуженную награду%=10688:3,22797:3,24013%
Ты собрал{|а} слишком мало инородной энергии. Я не могу за это наградить. Поищи еще странные вещицы.
Ты смог{|ла} собрать немало инородной энергии. Держи заслуженную награду%=10688:3,22797:3%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный лечебный адамас на Прочный лечебный арБрилмагр I?%=22534,24057%
Нет, я случайно заглянул{|а}.
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный отравляющий адамас на Прочный отравляющий арБрилмагр I?%=22535,24058%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный лечебный и отравляющий арБрилмагр I на Прочный лечебный арБрилмагр II?%=24057,24058,24060%
Да, соглас{ен|на}.
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный лечебный и отравляющий арБрилмагр I на Прочный отравляющий арБрилмагр II?%=24057,24058,24061%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный лечебный и отравляющий арБрилмагр I на Прочный отравляющий арБрилмагр II?%=24059,24058,24061%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный лечебный и ослабляющий арБрилмагр I на Прочный лечебный арБрилмагр II?%=24057,24059,24060%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный лечебный и ослабляющий арБрилмагр I на Прочный ослабляющий арБрилмагр II?%=24057,24059,24062%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный отравляющий и ослабляющий арБрилмагр I на Прочный ослабляющий арБрилмагр II?%=24058,24059,24062%
Приветствую тебя, вои{н|тельница}! С чем приш{ел|ла}?
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять два Прочных лечебный арБрилмагр I на Прочный лечебный арБрилмагр II?%=24057:2,24060%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять два Прочных отравляющих арБрилмагр I на Прочный отравляющий арБрилмагр II?%=24058:2,24061%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять два Прочных ослабляющих арБрилмагр I на Прочный ослабляющий арБрилмагр II?%=24059:2,24062%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный лечебный арБрилмагр II на Прочный лечебный и отравляющий арБрилмагр I?%=24060,24057,24058%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный отравляющий арБрилмагр II на Прочный лечебный и отравляющий арБрилмагр I ?%=24061,24057,24058%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный лечебный арБрилмагр II на Прочный лечебный и ослабляющий арБрилмагр I?%=24060,24057,24059%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный ослабляющий арБрилмагр II на Прочный лечебный и ослабляющий арБрилмагр I?%=24062,24057,24059%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный отравляющий арБрилмагр II на Прочный отравляющий и ослабляющий арБрилмагр I?%=24061,24058,24059%
Приветствую тебя, вои{н|тельница}! Вижу, что хочешь ты обменять Прочный ослабляющий арБрилмагр II на Прочный отравляющий и ослабляющий арБрилмагр I?%=24062,24058,24059%
Подожди, отважн{ый|ая} вои{н|тельница}! Коллекционные монеты 11 серии немного отличаются от предыдущих серий.
Подожди, отважн{ый|ая} вои{н|тельница}! Коллекционные монеты 12 серии немного отличаются от предыдущих серий.
Вот, решил я вновь заняться нумизматикой и разыскиваю себе помощни{ка|цу} в этом деле. Помнится мне, ты не прочь был{|а} помочь. Составишь компанию в этом кропотливом деле?
Рад{|а} это слышать, но чем я могу помочь?
Приветствую тебя, вои{н|тельница}! Рад, что не забыл{|а} о праздновании и заглянул{|а}, да только вновь беда нас постигла. Представляешь, пока мы все по домам сидели, коварные монстры зачастили к нам в гости, сломали все украшения в городе и украли наши шары воздушные, предназначавшиеся для украшения врат городских. \nПомоги, будь добр{|а}. Отыщи все шарики да принеси мне. Говорят, монстры часть разбросали по всему миру, а часть унесли с собой в норы и гнезда. Отыщи их, да собрав праздничной лентой в гирлянду, возвращайся скорее.
Здравствуй %NICK%! С чем пожаловал{|а}?
Приветствую, славный вои{н|тельница}! Добро пожаловать на мой аттракцион. Желаешь попробовать силы в древней игре цветов?
